heuristic ; 10 ; 0.3776
heuristic ; 10 ; 0.4788
heuristic ; 10 ; 0.4316
heuristic ; 10 ; 0.4296
heuristic ; 10 ; 0.396
heuristic ; 10 ; 0.436
heuristic ; 10 ; 0.4416
heuristic ; 10 ; 0.4184
heuristic ; 10 ; 0.416
heuristic ; 10 ; 0.4532
heuristic ; 10 ; 0.5
heuristic ; 10 ; 0.4152
heuristic ; 10 ; 0.3888
heuristic ; 10 ; 0.3876
heuristic ; 10 ; 0.3876
heuristic ; 10 ; 0.4512
heuristic ; 10 ; 0.3964
heuristic ; 10 ; 0.4764
heuristic ; 10 ; 0.4168
heuristic ; 10 ; 0.4176
heuristic ; 10 ; 0.4584
heuristic ; 10 ; 0.4324
heuristic ; 10 ; 0.4076
heuristic ; 10 ; 0.4056
heuristic ; 10 ; 0.4304
heuristic ; 10 ; 0.3804
heuristic ; 10 ; 0.4316
heuristic ; 10 ; 0.3976
heuristic ; 10 ; 0.3888
heuristic ; 10 ; 0.398
heuristic ; 20 ; 0.3384
heuristic ; 20 ; 0.408
heuristic ; 20 ; 0.3848
heuristic ; 20 ; 0.3896
heuristic ; 20 ; 0.3384
heuristic ; 20 ; 0.368
heuristic ; 20 ; 0.378
heuristic ; 20 ; 0.3644
heuristic ; 20 ; 0.394
heuristic ; 20 ; 0.398
heuristic ; 20 ; 0.4508
heuristic ; 20 ; 0.3504
heuristic ; 20 ; 0.342
heuristic ; 20 ; 0.3508
heuristic ; 20 ; 0.3484
heuristic ; 20 ; 0.4028
heuristic ; 20 ; 0.3696
heuristic ; 20 ; 0.4356
heuristic ; 20 ; 0.3752
heuristic ; 20 ; 0.3904
heuristic ; 20 ; 0.444
heuristic ; 20 ; 0.3872
heuristic ; 20 ; 0.3544
heuristic ; 20 ; 0.354
heuristic ; 20 ; 0.4072
heuristic ; 20 ; 0.3276
heuristic ; 20 ; 0.3732
heuristic ; 20 ; 0.3596
heuristic ; 20 ; 0.3748
heuristic ; 20 ; 0.3496
heuristic ; 30 ; 0.308
heuristic ; 30 ; 0.4124
heuristic ; 30 ; 0.3688
heuristic ; 30 ; 0.3504
heuristic ; 30 ; 0.3164
heuristic ; 30 ; 0.3664
heuristic ; 30 ; 0.3868
heuristic ; 30 ; 0.3552
heuristic ; 30 ; 0.36
heuristic ; 30 ; 0.4112
heuristic ; 30 ; 0.444
heuristic ; 30 ; 0.326
heuristic ; 30 ; 0.3164
heuristic ; 30 ; 0.3504
heuristic ; 30 ; 0.306
heuristic ; 30 ; 0.384
heuristic ; 30 ; 0.3504
heuristic ; 30 ; 0.4384
heuristic ; 30 ; 0.3712
heuristic ; 30 ; 0.3592
heuristic ; 30 ; 0.4232
heuristic ; 30 ; 0.3696
heuristic ; 30 ; 0.336
heuristic ; 30 ; 0.3444
heuristic ; 30 ; 0.37
heuristic ; 30 ; 0.318
heuristic ; 30 ; 0.3576
heuristic ; 30 ; 0.3236
heuristic ; 30 ; 0.328
heuristic ; 30 ; 0.3616
heuristic ; 40 ; 0.3188
heuristic ; 40 ; 0.3704
heuristic ; 40 ; 0.35
heuristic ; 40 ; 0.3232
heuristic ; 40 ; 0.31
heuristic ; 40 ; 0.3672
heuristic ; 40 ; 0.3568
heuristic ; 40 ; 0.3424
heuristic ; 40 ; 0.358
heuristic ; 40 ; 0.3748
heuristic ; 40 ; 0.4124
heuristic ; 40 ; 0.2956
heuristic ; 40 ; 0.3084
heuristic ; 40 ; 0.32
heuristic ; 40 ; 0.2996
heuristic ; 40 ; 0.362
heuristic ; 40 ; 0.3476
heuristic ; 40 ; 0.4208
heuristic ; 40 ; 0.3604
heuristic ; 40 ; 0.338
heuristic ; 40 ; 0.4188
heuristic ; 40 ; 0.3568
heuristic ; 40 ; 0.3376
heuristic ; 40 ; 0.3172
heuristic ; 40 ; 0.3592
heuristic ; 40 ; 0.3048
heuristic ; 40 ; 0.332
heuristic ; 40 ; 0.3084
heuristic ; 40 ; 0.3256
heuristic ; 40 ; 0.3324
heuristic ; 50 ; 0.2832
heuristic ; 50 ; 0.3568
heuristic ; 50 ; 0.34
heuristic ; 50 ; 0.314
heuristic ; 50 ; 0.2992
heuristic ; 50 ; 0.3208
heuristic ; 50 ; 0.34
heuristic ; 50 ; 0.3272
heuristic ; 50 ; 0.3316
heuristic ; 50 ; 0.3656
heuristic ; 50 ; 0.4204
heuristic ; 50 ; 0.29
heuristic ; 50 ; 0.2728
heuristic ; 50 ; 0.3132
heuristic ; 50 ; 0.294
heuristic ; 50 ; 0.3552
heuristic ; 50 ; 0.346
heuristic ; 50 ; 0.4188
heuristic ; 50 ; 0.3488
heuristic ; 50 ; 0.3424
heuristic ; 50 ; 0.4136
heuristic ; 50 ; 0.3436
heuristic ; 50 ; 0.3164
heuristic ; 50 ; 0.3
heuristic ; 50 ; 0.346
heuristic ; 50 ; 0.2816
heuristic ; 50 ; 0.3496
heuristic ; 50 ; 0.2876
heuristic ; 50 ; 0.3076
heuristic ; 50 ; 0.3136
heuristic ; 60 ; 0.2816
heuristic ; 60 ; 0.3548
heuristic ; 60 ; 0.3352
heuristic ; 60 ; 0.3244
heuristic ; 60 ; 0.2972
heuristic ; 60 ; 0.3148
heuristic ; 60 ; 0.3312
heuristic ; 60 ; 0.312
heuristic ; 60 ; 0.3324
heuristic ; 60 ; 0.3588
heuristic ; 60 ; 0.41
heuristic ; 60 ; 0.266
heuristic ; 60 ; 0.2844
heuristic ; 60 ; 0.3008
heuristic ; 60 ; 0.2776
heuristic ; 60 ; 0.3596
heuristic ; 60 ; 0.3284
heuristic ; 60 ; 0.3944
heuristic ; 60 ; 0.3392
heuristic ; 60 ; 0.3168
heuristic ; 60 ; 0.4052
heuristic ; 60 ; 0.358
heuristic ; 60 ; 0.2952
heuristic ; 60 ; 0.3048
heuristic ; 60 ; 0.3288
heuristic ; 60 ; 0.2892
heuristic ; 60 ; 0.3208
heuristic ; 60 ; 0.2956
heuristic ; 60 ; 0.296
heuristic ; 60 ; 0.31
heuristic ; 70 ; 0.2772
heuristic ; 70 ; 0.3444
heuristic ; 70 ; 0.3448
heuristic ; 70 ; 0.3096
heuristic ; 70 ; 0.2764
heuristic ; 70 ; 0.3152
heuristic ; 70 ; 0.3344
heuristic ; 70 ; 0.3208
heuristic ; 70 ; 0.3224
heuristic ; 70 ; 0.3648
heuristic ; 70 ; 0.4056
heuristic ; 70 ; 0.2732
heuristic ; 70 ; 0.2636
heuristic ; 70 ; 0.292
heuristic ; 70 ; 0.288
heuristic ; 70 ; 0.3524
heuristic ; 70 ; 0.3144
heuristic ; 70 ; 0.388
heuristic ; 70 ; 0.3296
heuristic ; 70 ; 0.304
heuristic ; 70 ; 0.3956
heuristic ; 70 ; 0.3212
heuristic ; 70 ; 0.3048
heuristic ; 70 ; 0.2992
heuristic ; 70 ; 0.3392
heuristic ; 70 ; 0.2616
heuristic ; 70 ; 0.33
heuristic ; 70 ; 0.2876
heuristic ; 70 ; 0.2892
heuristic ; 70 ; 0.3028
heuristic ; 80 ; 0.264
heuristic ; 80 ; 0.3412
heuristic ; 80 ; 0.3308
heuristic ; 80 ; 0.3048
heuristic ; 80 ; 0.2744
heuristic ; 80 ; 0.3156
heuristic ; 80 ; 0.3144
heuristic ; 80 ; 0.3136
